Model,Image,IOU,Dice
p4e3,08190243_08190601_08190855_ch4.jpg,0.3387934363904189,0.5061175640416271
p4e3,08211016_08211338_08211519_ch4.jpg,0.4428128979468904,0.6138188791866348
p4e3,08220814_08221005_08221328_ch4.jpg,0.5023085378381196,0.668715547022
p4e3,03022237_03030155_03030226_ch4.jpg,0.6109788088989814,0.7585187409343429
p4e3,12300143_12300500_12300756_ch4.jpg,0.7820291402156824,0.8776838970445028
p4e3,08170150_08170507_08170734_ch4.jpg,0.4712346709640836,0.6405975610339427
p4e3,04052229_04060147_04060245_ch4.jpg,0.5447246825345351,0.7052708986830821
p4e3,04092234_04100152_04100253_ch4.jpg,0.6154620134694475,0.7619640800437645
p4e5,04230255_04230613_04230856_ch4.jpg,0.2822678303378726,0.4402634514561535
p4e5,05080211_05080528_05080803_ch4.jpg,0.6553674658540447,0.7918090446654086
p4e5,08190243_08190601_08190855_ch4.jpg,0.34076689465247795,0.5083163911811882
p4e5,08211016_08211338_08211519_ch4.jpg,0.46618265103172013,0.6359134732683922
p4e5,08220814_08221005_08221328_ch4.jpg,0.48357850561634996,0.6519082121851694
p4e5,03022237_03030155_03030226_ch4.jpg,0.6260914623015704,0.7700568840271756
p4e5,12300143_12300500_12300756_ch4.jpg,0.7747457399123555,0.8730780105443339
p4e5,08170150_08170507_08170734_ch4.jpg,0.46470000011950535,0.6345326689173078
p4e5,04052229_04060147_04060245_ch4.jpg,0.5628967739004089,0.7203249546617567
p4e5,04092234_04100152_04100253_ch4.jpg,0.652067854805585,0.7893959717318273
p4e6,04230255_04230613_04230856_ch4.jpg,0.2708613974081116,0.4262642613278306
p4e6,05080211_05080528_05080803_ch4.jpg,0.6665210519083817,0.7998951482132542
p4e6,08190243_08190601_08190855_ch4.jpg,0.38447312830090263,0.555407137114677
p4e6,08211016_08211338_08211519_ch4.jpg,0.4147325570169313,0.5863052418775542
p4e6,08220814_08221005_08221328_ch4.jpg,0.47196508900461,0.6412721232726626
p4e6,03022237_03030155_03030226_ch4.jpg,0.6271028940512701,0.7708214352564602
p4e6,12300143_12300500_12300756_ch4.jpg,0.7497257191754333,0.8569637068931526
p4e6,08170150_08170507_08170734_ch4.jpg,0.4367742776837978,0.6079928969607042
p4e6,04052229_04060147_04060245_ch4.jpg,0.5943185662662404,0.7455455626513644
p4e6,04092234_04100152_04100253_ch4.jpg,0.6484153509317429,0.7867135556159865
p4e7,04230255_04230613_04230856_ch4.jpg,0.3156287171702263,0.4798142713836609
p4e7,05080211_05080528_05080803_ch4.jpg,0.6127834114504463,0.7599078798799691
p4e7,08190243_08190601_08190855_ch4.jpg,0.35603190808889434,0.5251084520432313
p4e7,08211016_08211338_08211519_ch4.jpg,0.400520155083711,0.5719591447932735
p4e7,08220814_08221005_08221328_ch4.jpg,0.49100954040679906,0.6586269599225162
p4e7,03022237_03030155_03030226_ch4.jpg,0.630730124290731,0.7735554950455834
p4e7,12300143_12300500_12300756_ch4.jpg,0.7802266887299227,0.8765475696654838
p4e7,08170150_08170507_08170734_ch4.jpg,0.4849531692870845,0.6531561793560224
p4e7,04052229_04060147_04060245_ch4.jpg,0.5839472456348069,0.737331684807186
p4e7,04092234_04100152_04100253_ch4.jpg,0.6539652560797036,0.7907847564219805
p5e1,04230255_04230613_04230856_ch4.jpg,0.2733233627296185,0.4293070727041342
p5e1,05080211_05080528_05080803_ch4.jpg,0.5778840831574875,0.7324797674631328
p5e1,08190243_08190601_08190855_ch4.jpg,0.3184307352142643,0.48304507276601777
p5e1,08211016_08211338_08211519_ch4.jpg,0.3543811389936312,0.5233108004692875
p5e1,08220814_08221005_08221328_ch4.jpg,0.46230242371171976,0.6322938623575155
p5e1,03022237_03030155_03030226_ch4.jpg,0.625520614329859,0.7696249543875979
p5e1,12300143_12300500_12300756_ch4.jpg,0.7044337812948506,0.8265897907276814
p5e1,08170150_08170507_08170734_ch4.jpg,0.3508790631508829,0.5194825691242391
p5e1,04052229_04060147_04060245_ch4.jpg,0.500110845561372,0.6667651887740607
p5e1,04092234_04100152_04100253_ch4.jpg,0.5916534925929351,0.7434450969966869
p5e3,04230255_04230613_04230856_ch4.jpg,0.2948940933114037,0.45547214221555005
p5e3,05080211_05080528_05080803_ch4.jpg,0.5961230466678057,0.7469637731405732
p5e3,08190243_08190601_08190855_ch4.jpg,0.38166088906427265,0.5524668058350437
p5e3,08211016_08211338_08211519_ch4.jpg,0.4083884378581686,0.5799372202731691
p5e3,08220814_08221005_08221328_ch4.jpg,0.5058305405229886,0.6718293020505601
p5e3,03022237_03030155_03030226_ch4.jpg,0.5960373558245976,0.7468964979414947
p5e3,12300143_12300500_12300756_ch4.jpg,0.7765752422190261,0.8742385053717703
p5e3,08170150_08170507_08170734_ch4.jpg,0.3951638600960918,0.5664766288726472
p5e3,04052229_04060147_04060245_ch4.jpg,0.569194599983745,0.7254608191866594
p5e3,04092234_04100152_04100253_ch4.jpg,0.6123908731510526,0.7596059781140703
p5e5,04230255_04230613_04230856_ch4.jpg,0.3136775562424368,0.47755639083864837
p5e5,05080211_05080528_05080803_ch4.jpg,0.657399193415385,0.7932901090179602
p5e5,08190243_08190601_08190855_ch4.jpg,0.3161135594510101,0.48037429168782425
p5e5,08211016_08211338_08211519_ch4.jpg,0.43962821407295666,0.6107524286831981
p5e5,08220814_08221005_08221328_ch4.jpg,0.5178918782837938,0.6823830942021363
p5e5,03022237_03030155_03030226_ch4.jpg,0.5918922227318003,0.7436335378485249
p5e5,12300143_12300500_12300756_ch4.jpg,0.7695706257612548,0.8697823240936674
p5e5,08170150_08170507_08170734_ch4.jpg,0.45270026633884597,0.623253504977678
p5e5,04052229_04060147_04060245_ch4.jpg,0.5108777674629196,0.6762661791241927
p5e5,04092234_04100152_04100253_ch4.jpg,0.6465953878195817,0.7853725239395964
p5e6,04230255_04230613_04230856_ch4.jpg,0.30217909742622956,0.4641129596128361
p5e6,05080211_05080528_05080803_ch4.jpg,0.6153810052302006,0.7619019949321558
p5e6,08190243_08190601_08190855_ch4.jpg,0.36649666831708244,0.5364033104719439
p5e6,08211016_08211338_08211519_ch4.jpg,0.45639045044292975,0.6267418882129149
p5e6,08220814_08221005_08221328_ch4.jpg,0.4968902341914221,0.6638966877351942
p5e6,03022237_03030155_03030226_ch4.jpg,0.6299304218607279,0.7729537573040689
p5e6,12300143_12300500_12300756_ch4.jpg,0.760648855963001,0.8640551503348554
p5e6,08170150_08170507_08170734_ch4.jpg,0.3897273680671111,0.5608688107066059
p5e6,04052229_04060147_04060245_ch4.jpg,0.5671812817710725,0.7238234508902514
p5e6,04092234_04100152_04100253_ch4.jpg,0.6326146436910238,0.7749711741661282
p5e7,04230255_04230613_04230856_ch4.jpg,0.2903633367110135,0.45004895667776174
p5e7,05080211_05080528_05080803_ch4.jpg,0.5960296830389289,0.7468904737461466
p5e7,08190243_08190601_08190855_ch4.jpg,0.3743953970226149,0.5448146840911668
p5e7,08211016_08211338_08211519_ch4.jpg,0.3944011194999034,0.5656924883154911
p5e7,08220814_08221005_08221328_ch4.jpg,0.468996731456108,0.6385265826850768
p5e7,03022237_03030155_03030226_ch4.jpg,0.5844548244201291,0.7377361795518846
p5e7,12300143_12300500_12300756_ch4.jpg,0.7515229700076883,0.8581365849908202
p5e7,08170150_08170507_08170734_ch4.jpg,0.44412181146924345,0.6150752768111657
p5e7,04052229_04060147_04060245_ch4.jpg,0.5248577783913496,0.6884022704662318
p5e7,04092234_04100152_04100253_ch4.jpg,0.6300475256437458,0.7730419091859602
